"ResponseId","topicID","text"
"R_2XjQM9DqMojSIKZ","like_work","The only work I am doing at this time is for mturk. I have been disabled for 6 years so I had to find something to do from home to bring in some extra income. Working for mturk has been a godsend! I really enjoy it because I can pay my bills and stay at home."
"R_2XjQM9DqMojSIKZ","religious","I am not particularly religious but I am spiritual. I do believe there is something out there that is bigger than me. I don't think it is something or someone that is described in the bible or other religious books. I believe it is different for everyone. "
"R_2XjQM9DqMojSIKZ","fire_rescue","If my house caught fire and I had time to safely go inside after saving my family and my cat, I would get my computer. It has all of my pictures and information about all of my financial accounts. I'm sure I would need my accounts information after the fire. I would also try to grab all of my medications."
"R_2XjQM9DqMojSIKZ","famous","I really wouldn't like to be famous. I try to be humble and honest in all that I do. In my opinion people that are famous become egotistical and less caring. I would never want to be like that. I believe all people are equal and they should be treated that way. Most famous people have the mindset that they are ""better"" than others and I cannot understand that and I certainly don't like it!"
"R_2XjQM9DqMojSIKZ","how_raised","If I could change anything at all about the way I was raised I would change my mother's and father's relationship with each other. They fought constantly before he left us when I was 13. Now all of my 5 siblings and myself have relationship problems and I think that if we had had better role models we would all be happier today."
"R_2XjQM9DqMojSIKZ","friend_value","The thing that I value most in a friendship is loyalty. I want to be able to be myself with the person without being judged. I want to know in my heart that that person will back me up no matter what. I want to be able to know that my friend will be my friend until the end."
"R_2XjQM9DqMojSIKZ","strangest","I don't know if there was anything strange where I grew up but the area was way out in the country. There were 6 kids being raised by my mom so it seemed like it was safer than being in town. We all have great memories of being barefoot and running through the cornfield next to our house. We were poor but we had fun."
"R_2XjQM9DqMojSIKZ","cute_baby","The cutest thing I have seen a baby do is dance like nobody is watching! My daughter records my 9 month old granddaughter dancing all the time. Her family lives 800 miles away so I don't get to see them as often as I would like so my daughter sends me videos of the baby all the time. When she dances she is so funny and cute! It just makes my heart swell!"
"R_2XjQM9DqMojSIKZ","why_studies","I do these online surveys for money mostly but I really enjoy some of them. I have a BS in psychology and any survey pertaining to that interests me greatly. I learn so much! The money can be pretty good too if you work at it."
"R_2xY8sdJEFMICotW","famous","I would like to write books that become widely read, but I don't exactly want to be famous. I don't want to be someone that would be recognized on the street and followed by the paparazzi. I would use a pen name and ask my agent to keep me anonymous so that this didn't happen."
"R_2xY8sdJEFMICotW","like_work","I am disabled and don't have a job, but my partner and I write novels together, and sometimes separately. I enjoy writing novels with them because we bounce off each other in ways that can be very funny and amusing. When we're writing together, we often laugh out loud."
"R_2xY8sdJEFMICotW","garden","I have a garden that I plant every spring, along with some perennials that bear fruit. In the front yard, I have strawberry plants, a blackberry bush, and a black raspberry bush. In the backyard, I have a currant bush and herbs, and I plant tomatoes, potatoes, peas, peppers, and other annuals every year."
"R_2xY8sdJEFMICotW","religious","I am not a religious person. I grew up Christian, but I left the faith when I was 22. I do not believe in God anymore."
"R_2xY8sdJEFMICotW","strangest","The strangest thing about where I grew up (which is where I live in now) is how corrupt the town is. A man named Larry who owns a bar, and who is likely also involved in the drug trade, has basically bought the town politicians and is exempt from investigation. He rents the very valuable building his bar is in for $1 a year."
"R_2xY8sdJEFMICotW","how_raised","I would choose to be raised by completely different parents. My parents were very abusive and I struggle every day to function. I would probably not be so disabled right now, with PTSD and several different autoimmune diseases, if I had not been traumatized at an early age."
"R_2xY8sdJEFMICotW","mind_body","I would rather retain the body of a 30-year-old, because I think the life experience that people gain as they age is very important. I would not want my mind to be stuck where it is now for the next 60 years. My body is not in a very good state, but I don't really see it getting better in the future."
"R_2xY8sdJEFMICotW","cute_baby","When I was waiting at the Social Security office with my partner, a girl who seemed to be about four dropped something. She exclaimed, ""Fuck,"" with very clear enunciation. She seemed very proud of herself."
"R_2xY8sdJEFMICotW","friend_value","I value friendships where the other person understands me and where I'm coming from. I also think it's very important that my friends are willing to share their personal life and thoughts with me. I like talking about psychology and the mind and applying it to my life and my friend's life, and I like having friends who are willing to do that with me. "
"R_2xY8sdJEFMICotW","why_studies","I need to make money. I can't work a job, and I can do this without too much effort, which allows me and my partner to buy things we need for the house. I will probably stop doing it once I can get on disability."
"R_2xY8sdJEFMICotW","last_sing","I sing almost every day to myself. I don't think I've sung yet today, but I know I was singing to myself most of yesterday. I also sang to my partner yesterday to let them know what song was playing in the store."
"R_2xY8sdJEFMICotW","fire_rescue","I would grab my partner's external hard drive, because it contains a lot of their work."
"R_2y1ayCC3M1UOFFH","famous","I would not like to be famous. I hate attention of the limelight. However, receiving recognition is pleasant."
"R_2y1ayCC3M1UOFFH","last_sing","I actually just sang to myself a few minutes ago in the shower. I did sing to myself because nobody else was around. But, I did sing to my girlfriend the other night."
"R_2y1ayCC3M1UOFFH","friend_value","I value many things in friendship. There are many different types of friendships though. My most ideal friendship includes unconditional love, trust, and support."
"R_2y1ayCC3M1UOFFH","how_raised","I would change nothing about the way I was raised. I love my family very much. Though, I don't love every aspect of my hometown it was a great place to grow up."
"R_2y1ayCC3M1UOFFH","fire_rescue","If my house was burning and I had enough time to save one thing it would have to be my memory box. The things in that box are very sentimental to me. However, if I had a pet I would save them first."
"R_2y1ayCC3M1UOFFH","like_work","I currently work in the construction industry. I like the working with my hands aspect of it. However, there are also many things I do not like about it."
"R_2y1ayCC3M1UOFFH","strangest","The strangest thing about where I grow up is simply how boring it was there. It is so boring in my hometown you would even call it peculiar. Its just one of those things you have to experience for yourself."
"R_2y1ayCC3M1UOFFH","cute_baby","I have been around many different babies. They are all so cute. However, I do not recall the most specific cutest thing one of them has done."
"R_2y1ayCC3M1UOFFH","garden","Do I have any fruit trees? Why are you so curious to if I have any edible vegetation? Why yes, though, I do."
"R_2y1ayCC3M1UOFFH","mind_body","Gee, I don't know which would be better. I would probably say having a younger mind is better off in the long run. Except I just love to be physically capable."
"R_2y1ayCC3M1UOFFH","why_studies","I do these online studies because as a student I am looking for a way to increase my income. I also find many of these surveys interesting and not a waste of my time. Why do you care?"
"R_2y1ayCC3M1UOFFH","religious","I am not a religious person. I choose to not be religious because I believe those barriers of different religions prevent us from truly living with one another in peace. I do consider myself deeply spiritual tho."
"R_2Y4miIX2Z4ptfrh","garden","I only have a few plants. Gardening never really interested me. My outside plants have already died from the cold."
"R_2Y4miIX2Z4ptfrh","friend_value","Looking back on all of my longest and most serious friendships, it's always been humor. The people I want to spend time with are always cracking jokes or laughing at my own jokes. When I want to hang out with friends, a large part of that feeling is wanting to relax and laugh."
"R_2Y4miIX2Z4ptfrh","cute_baby","Probably the video where there are a bunch of babies sitting and laughing. The father acts silly and then they all start laughing at the same time. Everyone who watches the video starts laughing too. "
"R_2Y4miIX2Z4ptfrh","famous","I get a little anxious being the center of attention, so probably not. I always got anxious in school when having to make speeches and things like that. I wouldn't mind being a famous writer or something where I wouldn't get mobbed by fans. If I would be famous, I would want it in the most peaceful way possible."
"R_2Y4miIX2Z4ptfrh","strangest","There was a doorway behind a mirror in the house I grew up in. The door was sealed and painted all white, and the a full length mirror was glued over it. I asked my mom one day what was in that door and she said she didn't know. She said it was there when we moved in, and was probably a small empty space."
"R_2Y4miIX2Z4ptfrh","how_raised","I wish I was given more of a chance to succeed. A lot of times I was given a task or chore, then a parent would come in and show me what I did I wrong. Sometimes the criticism was of very small things. I would have been nice to just get acknowledged for finishing up the task. I think in the present I look over my own shoulder too much, maybe because of this."
"R_2Y4miIX2Z4ptfrh","why_studies","It's a little extra money, not much, but some. It is a good way to pass the time while sitting in front of a computer. The studies are usually better than working for a business because at least you are contributing to some kind of body of knowledge in some small way. It also makes you think and stay alert to some degree. It seems overall to be  better than posting on reddit or playing a game or something like that."
"R_2Y4miIX2Z4ptfrh","religious","No I'm not. I have both Protestant and Catholic in my family and I sort of resented being forced to attend services. I believed in it until my twenties, when I started resented the hypocrisy and contradictions of religions. I don't know if there is a god or not, but I hope if there is I wouldn't be punished for not being religious. Being punished and threatened is part of the reason I moved away from religion. "
"R_2Y4miIX2Z4ptfrh","mind_body","I would want the body for sure. Having less pain and physical problems would be more worth it for me. Also the ability to have sex is a big plus."
"R_2Y4miIX2Z4ptfrh","like_work","I do a lot of different things, but officially I do sales. I have been working at the same place for a long time and have slowly took on a lot of different jobs. I do maintenance, cleaning, fixing computer problems, work with customers, and answer and make phone calls. I like the unpredictability of it. I like working with a few of the people there too."
"R_2Y4miIX2Z4ptfrh","last_sing","Probably yesterday. I sing when I'm alone all the time. Usually I sing whatever I last heard on the radio or something that goes through my head. I only do it when I'm alone because I have a terrible voice. I'm only doing it for a short time, for entertainment, not to practice singing."
"R_2Y4miIX2Z4ptfrh","fire_rescue","This is easy, it would be my main laptop. I wouldn't even think of anything else. It  has a thousand different kinds of data that I wouldn't want to lose. My backups are only of the most important things. My backups don't have a lot of the fun or emotional things I'd want to save. I also wouldn't want to start all over getting a new laptop set up just the way I like it."
"R_2YDIQYvMA5oi143","why_studies","I do these studies in order to make a little extra money. I have a lot of free time at work during which I would be doing nothing anyway! So I may as well be productive and have a little more income every week."
"R_2YDIQYvMA5oi143","strangest","The strangest thing about where I grew up is that every nearby street had out of fashion, olde-timey sounding female names. Names like Erna, Bertha, Matilda, Enid, Esther, Ethel, Lillian, Hazel. I always found it kind of adorable."
"R_2YDIQYvMA5oi143","fire_rescue","I would go back to save the computer and hard drives. They contain all of our photos, movies, music and important paperwork. I wouldn't risk my life for these things, but if I was certain I would make it out, that is what I would go back for."
"R_2YDIQYvMA5oi143","friend_value","The thing I value most in a friendship is kindness. If someone is kind, I can most likely overcome any other differences. I don't want to be friends with unkind people."
"R_2YDIQYvMA5oi143","like_work","I am an Administrative Assistant for an I.T. company. I do all the scheduling of the techs and customers. I perform accounting duties like preparing invoices and receiving payments. I also occasionally repair computers or software."
"R_2YDIQYvMA5oi143","cute_baby","Babies are gross, haha! I don't find things baby's do very cute. Though when I see young kids dressed as Star Wars or Disney characters, it's pretty cute."
"R_2YDIQYvMA5oi143","how_raised","I would change the way my parents treated food. I wasn't really taught how to limit myself. I could eat whatever I wanted, anytime. It would benefit me today to have learned self-control when it comes to food!"
"R_2YDIQYvMA5oi143","mind_body","I would want to retain the mind of a 30 year old. I can take measures to make sure my body stays in the best shape possible for someone that age. But to assure that I would have a sharp, quick mind and not develop dementia or the like would be very nice."
"R_2YDIQYvMA5oi143","famous","I would only like to be famous if it was for a good reason. Like being an actor or athlete. And mostly because that would most likely provide quite a bit more money than I make now."
"R_2YDIQYvMA5oi143","garden","I do not have any fruit trees or a garden. I live in a very small apartment with no front or back yard. I do have a couple of houseplants. I do my best to keep them alive and happy!"
"R_2YDIQYvMA5oi143","religious","I am not a religious person. Why? Because I don't believe in gods or the supernatural. Religion is nonsense and harms society."
"R_2YDIQYvMA5oi143","last_sing","I last sang to myself in the car this morning. I sang along to a New Order song. I last sang with my fiancee in the car last night. We sang Total Eclipse of the heart together!"
"R_2YgmdQheVhIlWyk","why_studies","I primarily do these online studies for the money. I'll grant that there's not a lot of money involved, but the flexibility of being able to work relatively anonymously and to reasonably concrete goals is nice. Also, some of them turn out to be interesting."
"R_2YgmdQheVhIlWyk","mind_body","I'd rather have a 30-year-old body than a 30-year-old mind. I'm not even close to 90 yet but I already need to keep in mind that I'm not as young as I used to be. There are plenty of 90-year-olds who maintain sharp and curious minds through their whole lives, so hopefully I'd be able to do that."
"R_2YgmdQheVhIlWyk","religious","No, I'm an atheist. It just seems to me that things can be accounted for through purely physical or material explanations, so there's no need to assume supernatural things exist, and not much evidence that they do. Maybe I would be if I saw something that would convince me, but as of right now I just don't believe that supernatural things exist, so why follow religions that say they do?"
"R_2YgmdQheVhIlWyk","how_raised","It would have been nicer if my Mom hadn't been so fond of the guilt-trip as a way to motivate the kinds of behaviors she wanted. But overall I can't think of much I would change, how can I know that it would actually be better? Lots of people had much worse situations than I did."
"R_2YgmdQheVhIlWyk","famous","I personally wouldn't like to be famous, I get very self-conscious when I think people are paying attention to me. But I would like it if projects I worked on or things I accomplished were famous. I think that would make me feel like I had done something worthwhile and valued."
"R_2YgmdQheVhIlWyk","like_work","Right now I don't have a conventional job. I'm trying various things, hoping to find something that's sustainable long-term, but I haven't found it yet. Mostly I'm looking for work that I find satisfying that doesn't stress me out too much. Ideally it would involve a lot of problem-solving, since that's what I enjoy doing."
"R_2YgmdQheVhIlWyk","garden","I don't have anything like that, I live in a townhouse so I don't really have control of my yard. But even if I did I probably wouldn't, I find it hard to muster up the enthusiasm for taking care of plants, and I tend to have bad luck with it. But I sometimes helped my dad with the garden when I was a kid so I do have some positive associations with that sort of thing."
"R_2YgmdQheVhIlWyk","fire_rescue","I'd probably save my computer. From a purely practical standpoint it's pretty valuable, being without it would be a big hassle, and I probably don't back things up as much as I should so I'd lose some stuff if it burned. That's a pretty non-sentimental answer, but I can't think of anything in my house that couldn't be replaced somehow."
"R_2YgmdQheVhIlWyk","cute_baby","Nothing really springs to mind. I always have a hard time ranking things, especially when there's a highly subjective component. For some reason I just have a hard time thinking up examples for questions like this."
"R_2YgmdQheVhIlWyk","friend_value","I value bonds of trust in a friendship. The sense of feeling like I can count on somebody to have my back when I need it is very gratifying. I also like having involved conversations about topics of mutual interest with my friends."
"R_2YgmdQheVhIlWyk","strangest","I can't really think of anything especially strange about where I grew up. My experiences growing up sort of established what I think of as ""normal"", so to me it's the most normal place in the world. One weird thing was that our township had the same name as a town in a different part of the state, so some people would get them mixed up."
"R_2YgmdQheVhIlWyk","last_sing","I'll occasionally sing along with music when I'm by myself, so maybe a few days ago, if that counts? If singing ""Happy Birthday"" counts then the last time was probably at my sister-in-law's birthday. When ""Rock Band"" was still relatively new I would sometimes sing the vocals, but that was a while ago."
"R_2YWd7NRkv6hQC8C","like_work","I provide technical support for a large company for a somewhat old and outdated operating system that is still in use by customers who require specialized support. I like that it pays well and I work from home most of the time. It is also interesting because I often get to talk to people all over the world who are customers and need help with something."
"R_2YWd7NRkv6hQC8C","religious","No, I am not religious at all and consider myself agnostic. I was raised in a religious household and it was not a good experience. When I was about 17 or 18, the folly of religion started to become clear to me. Religion is most likely the creation of man and involves no god or supreme being. It was probably created for power and control over others. There is no way to prove that a god exists, so it is foolish to behave in a way that is meant to please a god or to demonstrate ""faith"" for something that may not even exist."
"R_2YWd7NRkv6hQC8C","mind_body","There is no question that I would want to retain the mind of a 30 year old. I have dementia in my family and have seen it in both my grandmother and now with my own mother and it is a terrible way to end up. It strips people of their identity and dignity and frankly, I would rather die than suffer from any significant degree of dementia."
"R_2YWd7NRkv6hQC8C","fire_rescue","I would try to get my computer because I have spent a lot of years accumulating information and photos that are stored on it. It also has important financial data that dates back a number if years, including electronic copies of tax forms that were filed. I also use it a lot for my work and it would be very time-consuming and costly for me to have to replace it with a new one and install all the programs and applications I normally use."
"R_2YWd7NRkv6hQC8C","friend_value","I place a lot of value on humility. To me, someone who is genuinely humble is admirable and I am drawn to people like that. It also find it extremely important to have common interests because without that, it becomes difficult and perhaps even pointless to spend time together."
"R_2YWd7NRkv6hQC8C","strangest","I think the neighbors in the neighborhood were the strangest thing where I grew up. For a time we had a neighbor across the street who was an old man who liked to read adult magazines and expose himself to young girls. Another neighbor just constantly tried to start trouble with everyone all the time and yet another neighbor was a busybody who fancier herself a witch. And yet another neighbor was an alcoholic who used to yell all the time at his family."
"R_2YWd7NRkv6hQC8C","why_studies","These online studies are sometimes interesting and it is possible to actually learn things from them on occasion. They can get a bit repetitive, particularly with psychology studies because it seems like most of the researchers are using standardized questions from the same psychology text books and these questions appear again and again. They usually do not take up too much time and they add a little bit of extra spending money to the budget and help use up ""down time"" during working hours, which happens quite a lot with my job."
"R_2YWd7NRkv6hQC8C","cute_baby","My wife's nephew has three young daughters, ages are approximately 3, 5 and 7 years old. One day we were visiting at my brother-in-law's home and his son and daughter-in-law were there with the three young girls I mentioned. They were all blowing bubbles outside and having fun. The middle girl (5 years old) dropped her bubble solution on the ground by accident and it all spilled out on the ground and she started to cry a little. The youngest girl approached her with a sad look on her face and offered her bottle of bubble solution to her older sister and did not complain when she actually took it."
"R_2YWd7NRkv6hQC8C","garden","No, I have had a vegetable garden in the past but in recent years I have not bothered with it. I have never had any fruit trees but I would like to have some at some point in the future. We do plan to move in a few years when both my wife and I retire and at that time I plan to get back into vegetable gardening and I would surely like to have some fruit trees as well."
"R_2YWd7NRkv6hQC8C","how_raised","I would have my mother be less protective of me. She was the type of mother that was always worried and although she didn't limit our freedom too much, I always had to worry that she was worried about me when I wandered off from home a bit while out playing with friends. It always made me feel a little guilty and obligated and I just wish she could have been a little less demonstrative about her worries and concerns for her children."
"R_2YWd7NRkv6hQC8C","famous","No, I do not think I would ever want to be famous. Famous people have to endure too much attention and scrutiny. Someone is always trying to snap photos of them or find out about their personal business so it can be published. I am more of a private person and would not care for it if people were always trying to gather information about me. I would like to be wealthy, but I have no desire to be famous."
"R_2YWd7NRkv6hQC8C","last_sing","To be honest, I hardly ever sing to myself and much less to anyone else and I cannot recall the last time I did either. It is very possible that I never sang to anyone ever since that would make me feel self conscious and I also do not think I have a very good singing voice. I do not pay attention to song lyrics as much as most other people do and I am not good at remembering them. I never fancied myself a singer at all."
"R_2zCjAUsnzqOoK3a","friend_value","i like the fact that i can always rely on my friends. of course they can also rely on me for whatever they need. it is just a nice feeling knowing someone will have your back no matter what."
"R_2zCjAUsnzqOoK3a","mind_body","this is a tough choice to make but i think i would go with mind. your mind makes you who you are. living without it would almost be like living someone else's life."
"R_2zCjAUsnzqOoK3a","last_sing","I NEVER SING TO OTHER PEOPLE. HOWEVER I SING EVERYDAY ON MY COMMUTE TO AND FROM WORK. SOMETIMES I CATCH PEOPLE LAUGHING AT ME."
"R_2zCjAUsnzqOoK3a","cute_baby","I HONESTLY CANY REMEMBER. IT HAS BEEN SUCH A LONG TIME SINCE I WAS AROUND A BABY. ASK ME IN A YEAR OR SO BECAUSE MY BROTHER IS HAVING A BABY SOON."
"R_2zCjAUsnzqOoK3a","famous","i actually wouldn't like to be famous. I don't think I would like the hassle of it all. I would takes the money though that comes along with it."
"R_2zCjAUsnzqOoK3a","how_raised","i guess being from a single parent home my answer would be to have been raised with both parents. really to be honest i loved my childhood alot. i dont think i would change anything about it."
"R_2zCjAUsnzqOoK3a","religious","NO I AM NOT AT ALL RELIGIOUS. I WASNT RAISED RELIGIOUS AND HARDLY EVER WENT TO CHURCH. IT HAS JUST NEVER APPEALED TO ME."
"R_2zCjAUsnzqOoK3a","garden","I do have plants and a garden, but no fruit trees. I really like growing and taking care of plants. It is nice to have fresh vegetables too."
"R_2zCjAUsnzqOoK3a","fire_rescue","I WOULD SAVE MY HUNTING GEAR. IT HAS TAKEN ME A LONG TIME TO ACQUIRE IT ALL. IT IS ALSO MY NUMBER ONE PASSION BESIDES MY FAMILY AND FRIENDS."
"R_2zCjAUsnzqOoK3a","strangest","hmm this is a very tought question. i guess the strangest thing woould be the weather. here in ohio you can experience all four seasons in a 24 hour period."
"R_2zCjAUsnzqOoK3a","why_studies","i do online studies basically to fill my downtime at work. i have alot of free time to kill during the day at my job. surveys are a nice way to fill that time and make extra money."
"R_2zCjAUsnzqOoK3a","like_work","I WORK AT A WHOELSALE SUPPLY HOUSE. WE SELL PRODUCTS FOR PLUMBING AND HVAC CONTRACTORS. I LIKE NOTHING ABOUT MY JOB EXCEPT THE PAY."
"R_2zpAx2HNo4rfSj0","famous","I dream about being famous everyday. Currently, I'm training to be a boxer. My dream is to be heavyweight champion of the world."
"R_2zpAx2HNo4rfSj0","garden","I don't have a garden. However, I do love all kinds of fruits and a variety of greens. It's likely I'll have a garden one day down the road."
"R_2zpAx2HNo4rfSj0","cute_baby","My cousin Gracelynn is a complete mess! She is always making everyone laugh. Last weekend she started dancing and singing to a song on the radio and she's barely even 2 years old."
"R_2zpAx2HNo4rfSj0","fire_rescue","I would save my autographed picture of Meadowlark Lemon. Lemon was a Harlem Globetrotter. I had the honor of meeting him when he came and preached at my church 10 years ago."
"R_2zpAx2HNo4rfSj0","why_studies","I honesty do them for two reasons. For one, it's an entertaining way to pass the time. On the other hand, it's also a decent source of extra income."
"R_2zpAx2HNo4rfSj0","religious","I have been a Protestant my whole life. It's how I was raised and how I think. I believe in a powerful, yet loving God."
"R_2zpAx2HNo4rfSj0","strangest","The strangest thing is the crime rate. Most people where I'm from are down-to-earth and friendly, yet the crime rate is high. It's difficult to understand or explain."
"R_2zpAx2HNo4rfSj0","like_work","I work for a food distributor. Most days, I build pallets in the warehouse. Usually once or twice a week, though, I will fill in for a coworkers truck route."
"R_2zpAx2HNo4rfSj0","last_sing","I last sang to myself in the shower last night. I put on a show! The last time I sang to someone else, though, was last weekend. I sang to my girlfriend, even though it was terrible."
"R_2zpAx2HNo4rfSj0","friend_value","I value trust most in a relationship. If you don't have trust, you aren't really friends. However, remember to always be someone worthy of trust. "
"R_2zpAx2HNo4rfSj0","mind_body","I would choose to keep my mind. Your body is important, but not as much as the mind. If you can't control your ability to think and reason, your body isn't of much use."
"R_2zpAx2HNo4rfSj0","how_raised","I would change how seriously I take schoolwork. It was easy for me when I was young and I wasn't pushed to strive harder. This came back to bite me when I flunked out of college."
"R_2zRO82nd4WWTE83","last_sing","Today.  I am always singing.  I play cd's in the background at work and listen to the radio coming and going to work.  If a song I particularly like comes on I sing.  But I'd never sing for someone else, my voice is not that great!"
"R_2zRO82nd4WWTE83","famous","I'd love to write a book about my life and have it be a bestseller.  I've been through a lot because of the way I grew up, how it affected me, and the change in myself after going to therapy.  I'm a completely different person now.  If one person learned something from it, it would make me feel so good."
"R_2zRO82nd4WWTE83","fire_rescue","My quilts.  I've been a quilter for over 20 years, but don't own a quilt I've made.  The one's I own were made by my grandmother, mother and friends. I'd have to grab those, even above photos because they mean so much to me and I can pass them on."
"R_2zRO82nd4WWTE83","garden","Oh, I have a wonderful garden. You'll have to come over and see it. I have a rose garden in the back, and more roses and perenials in the front and on the side of the house. I also have several huge hydrangea bushes in various colors.  I'd be glad to share cuttings with you to propagate if you're interested."
"R_2zRO82nd4WWTE83","why_studies","I first started doing them to earn some extra change, but as I got further into it I gained access to more important studies in a lot of different categories.  There are a lot of studies I learn from, but I also particularly like the psychology studies because I suffer from depression and feel like I have a lot to contribute in that area."
"R_2zRO82nd4WWTE83","cute_baby","My granddaughter is so goofy!  She is a very girly-girl.  She especially loves to wear tutus, and she's only 1-1/2 years old.  One day I was over there and she was walking around. of course wearing a tutu, but she also had another one on her head like a headband. Cracked me up!"
"R_2zRO82nd4WWTE83","strangest","That's a hard question. My father was in the Navy for 30 years and we moved every 2-3 years.  When people ask me where I grew up I usually say ""the Southeast.""  I guess my answer to that would be when we lived in Fayettefille, NC, my father was a recruiter for the Navy and Fayetteville is a very ""Army"" town.  I felt like we were the oddballs in the community."
"R_2zRO82nd4WWTE83","how_raised","Well, my father was in the Navy for 30 years and we moved every two to three years. I was the middle child and very shy, so it was particularly hard on me.  Just as I was establishing good friendships it was time to move again.  It really affected me, and not in a good way."
"R_2zRO82nd4WWTE83","mind_body","Well, I've had this feeling since I was a child that I was going to live to be 100 - and maybe by then medical advances would be so that you would have both. But if I have to choose, I would choose my mind.  I would hate not having my memories or not being able to recognize and speak with the people I love."
"R_2zRO82nd4WWTE83","like_work","I manage the office of the CEO for ______ Hospital.  It's the best job I've ever had, and I hope to stay there forever.  I feel like I'm contributing to a greater cause no matter how much I do.  I've also been able to connect friends and family to some of the best doctors in the world. One of my aunts lived 10 extra years because of her doctor's care."
"R_2zRO82nd4WWTE83","religious","Yes, I would call myself religious and spiritual.  I always have been, but more so in the last few years.  When I am particularly down or upset I can literally feel my parents, who are both deceased, I can feel them, one on each side, enveloping me with their arms. None of my siblings feel this, so I feel extremely blessed to feel them here."
"R_2zRO82nd4WWTE83","friend_value","In a friendship I value honesty the most. And not just the ""won't tell lies"" honesty, but I want my friends to tell me when I look ridiculous in what I'm wearing, or I got my hair cut too short...things like that.  But, the won't tell lies honesty too,"
"R_300jLmdIHQnbzJy","friend_value","I value the ability to have honest and open conversations like this one. To kind of 'spill' your mind about whatever you're thinking about whether that be politics or philosophy or just random little musings. To be able to discuss things without being judged or thought of harshly. It's a kind of sincerity you can't really get most of the time. "
"R_300jLmdIHQnbzJy","cute_baby","Honestly, I don't really pay that much attention to kids. I do think it's cute when you can make them laugh just by looking at them though. The thing about little kids is once they start laughing they can't stop. I was doing that to my cousin one Christmas and he started hiding his face behind the back of the chair. "
"R_300jLmdIHQnbzJy","why_studies","Well, I started doing them because it was a way for me to work from home. I've always liked talking about myself, I'm kinda self-absorbed like that I suppose. I can help with academic research, make my opinions know and make a little bit of extra cash too so It all works out. "
"R_300jLmdIHQnbzJy","like_work","Doing work online through mTurk pretty much is what I do for work. Academic studies, transcriptions, some image editing and things of that nature. I like that I set the hours. Back when I was working my last job that was the thing I hated the most. Your boss sets your hours, work til 10 at night then have to come back at 6 in the morning. If your friends or family want to do anything you probably can't because you have to go to work. So, I like making my own hours and schedule. "
"R_300jLmdIHQnbzJy","how_raised","I really wish my parents had been more involved with other people. It's strange because I'm kind of shy now, but that's because as a kid I pretty much never saw anyone else. I was home-schooled, spent most of my time at the house and never really got to meet anyone outside. "
"R_300jLmdIHQnbzJy","garden","We, my family and I, live on a pretty big piece of land. We have some olive trees, a peach tree and recently we've been working on a little salsa garden. I'm a big fan of the salsa garden myself, the fresh peppers are awesome to cook with. "
"R_300jLmdIHQnbzJy","famous","I used to think I wanted to be famous, though I've since decided that I wouldn't really want to be. I don't think I'd like all the attention and having every detail of m life scrutinized by people trying to pull me apart. If I had to be famous for something though I'd like it to be for some thing creative, like writing a book or a song that really spoke to people. "
"R_300jLmdIHQnbzJy","strangest","There was a lot strange about where I grew up. My grandparents, whom I lived with, had been on the property for a long time and had built a new house shortly after I was born. You could still see remnants of where they used to live though, like, there's this lamppost out in the middle of nowhere in the woods. It used to be part of their front yard, and by the time I was old enough to think the plants and trees had grown up around it. "
"R_300jLmdIHQnbzJy","last_sing","I've never really sang to someone else, I'm far too self conscious for that and I'm not a very good singer. I sang to myself last night, though it was because I was practicing guitar and trying to sing along with my playing. I don't know if that really counts, but that was the last time. "
"R_300jLmdIHQnbzJy","mind_body","I think that I'd rather have my mind. I've never had a particularly great body, even when I was a younger man but I've always had an at least passable mind. I enjoy thinking about things, ruminating, playing games and things like that. You could argue that if I lost my mind I wouldn't care anymore, but honestly 'losing my mind' is one of the scariest things I can imagine. "
"R_300jLmdIHQnbzJy","religious","No, I'm not religious and I haven't been for the majority of my life. I grew up in a baptist household, but there was never a strong focus on religion growing up. We never went to church and my parents never read me the bible or anything. A lot of little things kind of lead me away from Christianity, like how could a caring God allow for so much suffering? I could honestly write a whole book of my reasons for not believing and my atheism has only grown stronger over the years."
"R_300jLmdIHQnbzJy","fire_rescue","That's a really hard question to answer, honestly. I think I'd have to try and save my bass guitar. I own a lot of things that are more expensive and probably a lot more useful than that, but it has sentimental value. My grandmother bought me that guitar for my 16th birthday and she isn't around anymore. "
"R_30bMSBAYkEw4J9X","mind_body","I would want retain a mind of a 30 year old. Looks can only get a person so far. It is what's on the inside that counts."
"R_30bMSBAYkEw4J9X","like_work","I am a stay at home mom. It is the best job ever. I love being there for my child."
"R_30bMSBAYkEw4J9X","strangest","Where I grew up was rather rural, however there was still a wide variety of people. Every one was different in their own way. Everyone got along great."
"R_30bMSBAYkEw4J9X","famous","I would not like to be famous. I don't like attention drawn to myself. It would be a hassle and inconvenience."
"R_30bMSBAYkEw4J9X","fire_rescue","I would go back into the house and grab my safe. The safe contains many important items. These items are all I would need. "
"R_30bMSBAYkEw4J9X","garden","I am not growing any gardens, fruit trees or plants at the moment. I don't have the time to do so right now. However, someday I would love to grow my own food."
"R_30bMSBAYkEw4J9X","how_raised","I wish my parents would have raised me to be a little more outgoing. I am rather shy and I believe it has to do with how I was raised. I wish I could have done more sociable things."
